0	0.249691
5.5	0.249935
11	0.250003
16.5	0.250369
22	0.250273
27.5	0.250275
33	0.251021
38.5	0.252145
44	0.25479
49.5	0.25396
55	0.256212
60.5	0.259284
66	0.265073
71.5	0.265425
77	0.276769
82.5	0.286303
88	0.288746
93.5	0.299026
99	0.306043
104.5	0.316628
110	0.338201
115.5	0.340686
121	0.353377
126.5	0.374625
132	0.381349
137.5	0.389019
143	0.395015
148.5	0.399025
154	0.404989
159.5	0.41223
165	0.427532
170.5	0.400391
176	0.440259
181.5	0.43024
187	0.439738
192.5	0.447019
198	0.425809
203.5	0.433728
209	0.417492
214.5	0.419055
220	0.418447
225.5	0.390195
231	0.393423
236.5	0.386033
242	0.376847
247.5	0.339093
253	0.312553
258.5	0.332097
264	0.310569
269.5	0.292765
275	0.276634
280.5	0.255832
286	0.232422
291.5	0.230491
297	0.215589
302.5	0.189474
308	0.172584
313.5	0.163381
319	0.155586
324.5	0.131108
330	0.121044
335.5	0.111636
341	0.092286
346.5	0.0669823
352	0.0729829
357.5	0.053457
363	0.0582504
368.5	0.0408901
374	0.0467435
379.5	0.0340571
385	0.0297511
390.5	0.0247382
396	0.0108331
401.5	0.0103219
407	0.00518099
412.5	-0.0017812
418	0.00101554
423.5	0.000715762
429	-0.00788517
434.5	-0.00862235
440	-0.00869965
445.5	-0.00853108
451	-0.00855349
456.5	-0.0124747
462	-0.014167
467.5	-0.0118123
473	-0.00951873
478.5	-0.0120926
484	-0.0121841
489.5	-0.0117757
495	-0.010176
500.5	-0.0100612
506	-0.0100953
511.5	-0.0121465
517	-0.00793452
522.5	-0.0115138
528	-0.00893371
533.5	-0.0113552
539	-0.00905261
544.5	-0.00871237
550	-0.00799462
