2	-6.07615e-19
4	9.27458e-06
6	5.54213e-05
8	0.000242963
10	0.00043369
12	0.000886958
14	0.00137653
16	0.0021527
18	0.00289626
20	0.00354982
22	0.00459871
24	0.00569373
26	0.00649846
28	0.00763162
30	0.00836464
32	0.00888288
34	0.00961698
36	0.0104129
38	0.0110881
40	0.011742
42	0.0123557
44	0.0128236
46	0.0135459
48	0.0135236
50	0.014156
52	0.0140688
54	0.0144513
56	0.0146886
58	0.0140617
60	0.0145793
62	0.0140364
64	0.0138355
66	0.013622
68	0.0132869
70	0.0125055
72	0.0123839
74	0.0117898
76	0.010922
78	0.0104172
80	0.00955412
82	0.00893415
84	0.00818877
86	0.00763929
88	0.0069135
90	0.00644299
92	0.00565154
94	0.00538825
96	0.00463781
98	0.0042609
100	0.00385092
102	0.00343136
104	0.00301541
106	0.00266278
108	0.0022492
110	0.00195285
112	0.00165705
114	0.00155098
116	0.00118607
118	0.00104585
120	0.000851614
122	0.000771639
124	0.00060274
126	0.000400304
128	0.000348593
130	0.0003324
132	0.000158405
134	0.000111071
136	8.4714e-05
138	3.69315e-05
140	-9.9369e-06
142	-3.65684e-05
144	-1.27565e-05
146	-9.05161e-05
148	-0.000104461
150	-9.47577e-05
152	-0.000110431
154	-0.000116717
156	-0.000109224
158	-0.000120971
160	-0.000130948
162	-0.000138272
164	-0.00013159
166	-0.000117335
168	-0.000128125
170	-0.000115326
172	-0.000103172
174	-0.000109143
176	-0.000100494
178	-0.000102507
180	-0.000101571
182	-8.64977e-05
184	-8.49726e-05
186	-8.04271e-05
188	-7.09844e-05
190	-7.76055e-05
192	-5.46493e-05
194	-7.09276e-05
196	-5.75492e-05
198	-6.10503e-05
200	-5.28193e-05
